item_id,display_name,Weight,Description,Dropped By,Comment,Item Script,Compound On,Class,Defense,Required Lvl,Refineable,Applicable Job,Attack,Property,Weapon Lvl
2353,Odin's Blessing [1],250,"The main component of the Hermod Armor set. [Odin's Blessing, Stone Buckler & Magni's Cap Equip Set] [Odin's Blessing, Valkyrja's Shield & Frigg's Circlet Equip Set] [Odin's Blessing, Falcon Muffler & Fricco's Shoes Equip Set] [Odin's Blessing, Vidar's Boots & Vali's Manteau Equip Set] [Odin's Blessing & Ulle's Cap Equip Set]",Skeggiold (50%) Skeggiold (50%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%) Treasure Chest (42%),,{  },,Armor,6,65,Yes,,,,
15001,Odin's Blessing,0,The main component of the Hermod Armor set.,,,{  },,Armor,10,0,Yes,,,,
7002,Ogre Tooth,1,A tooth extracted from the mouth of a proud Orc Warrior.,High Orc (100%),,,,,,,,,,,
6216,Oil Bottle,1,A bottle containing a large quantity of oil. It's definately not edible.,,,,,,,,,,,,
12369,Oil Palm Fruit,5,A coconut that's filled with oil. Stone Shooter likes it.,,,{ pet 1495; },,,,,,,,,
7151,Oil Paper,1,A piece of yellowish paper with a waxy surface that repels water. [ eRO Quest Item ],Dumpling Child (100%) Karakasa (100%),,,,,,,,,,,
5408,Old Bandana,20,"... INT + 2, SP + 50 Reduce Casting Time by 10%.",,,"{ bonus bInt,2; bonus bMaxSP,50; bonus bCastrate,10; }",,Upper Head,5,0,No,,,,
603,Old Blue Box,20,"A mysterious blue box that seems to hold something inside, but you'll have to open it to find out.",Gemini-S58 (100%) Water Crystal (50%) Crystal (50%) Queen Scaraba (50%) Nine Tail (50%) Wraith Dead (50%) Kathryne Keyron (25%) High Wizard Kathryne (25%) Margaretha Sorin (25%) High Priest Margaretha (25%) Cecil Damon (25%) Howard Alt-Eisen (25%) Assassin Cross Eremes (25%) Mastersmith Howard (25%) Eremes Guile (25%) Sniper Cecil (25%) Mimic (22.5%) Byorgue (20%) Requiem (17.5%) Seyren Windsor (15%) Nightmare (15%) Lord Knight Seyren (15%) Ancient Mimic (15%) Myst Case (10%) Kraben (5%) Enchanted Peach Tree (2.5%) Uzhas (1.5%) Beholder (1%) White Lady (1%) Megalodon (1%) Gremlin (1%) Assaulter (0.5%) Venomous (0.5%) Noxious (0.5%),,"{ callfunc ""autodrop""; getitem groupranditem(IG_BlueBox),1; delitem 603,1; }",,,,,,,,,
12701,Old Blue Box,20,"A mysterious blue box that seems to hold something inside, but you'll have to open it to find out. It contains Wii Raffle Ticket,Divx Player Raffle Ticket,iPod Nano Raffle Ticket.",,,{  },,,,,,,,,
11004,Old Book,0,"A worn-out, dusty, and badly damaged book that's missing its cover.",,,,,,,,,,,,
7329,Old Bronze Key,1,A small bronze key.,,,,,,,,,,,,
637,Old Broom,5,A generations old broom that is handed down within a family. Dokebi is drawn to it for some reason. [ eRO Quest Item ],Alice (20%) Bathory (10%),,{ pet 1110; },,,,,,,,,
616,Old Card Album,5,An antique album in which the power of a mysterious Card item is contained...,Naght Sieger (100%) Entweihen Crothen (100%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Treasure Chest (75%) Queen Scaraba (30%) Despero of Thanatos (5%) Dolor of Thanatos (5%) Maero of Thanatos (5%) Odium of Thanatos (5%) Golden Savage (2.5%) Joker (1%) Wanderer (0.5%) Elder (0.5%) Am Mut (0.5%),,"{ callfunc ""autodrop""; getitem groupranditem(IG_CardAlbum),1; delitem 616,1; }",,,,,,,,,
7031,Old Frying Pan,1,An old frying pan that has outlived its usefulness.,Magnolia (100%),,,,,,,,,,,
12244,Old Gift Box,20,Some the gift box which seems old. The silence will not be included pedigree the deep futures.,,,"{ getitem groupranditem(IG_OldGiftBox),1; }",,,,,,,,,
12187,Old Green Box,20,"A box that glows with a mysterious, green color. If you open it, something good may be inside.",,,"{ getitem groupranditem(IG_GreenBox),1; }",,,,,,,,,
2392,Old Green Pantie,0,"... STR + 2, VIT + 2, HP + 200 Add a 2% chance of auto casting Level 5 Call Spirit on the user when receives Physical Damage. MDEF + 1",,,"{ bonus bStr,2; bonus bVit,2; bonus bMaxHP,200; bonus3 bAutoSpellWhenHit,""MO_CALLSPIRITS"",5,20; bonus bMdef,1; }",,Armor,10,0,Yes,,,,
7022,Old Hilt,3,An old hilt broken off a heavy sword.,Gloom Under Night (100%) Ogretooth (2.5%),,,,,,,,,,,
1006,Old Magicbook,3,"A spell book containing powerful, ancient magic. [ eRO Quest Item ]",Rideword (10%) Bathory (7.5%) Zenorc (2.5%),,,,,,,,,,,
7207,Old Manteau,1,"An old, exhausted manteau.",Bloody Murderer (100%),,,,,,,,,,,
12702,Old Navy Box,20,"A mysterious blue box that seems to hold something inside, but you'll have to open it to find out.",,,"{ getitem groupranditem(IG_BleuBox),1; getitem groupranditem(IG_BleuBox),1; }",,,,,,,,,
7052,Old Papers,1,"Old, discarded and crumpled paper.",,,,,,,,,,,,
7341,Old Pendant,0,"An old pendant, which seems to have been damaged with age, that makes one shudder with a feeling of dread upon looking at it for some inexplicable reason.",,,,,,,,,,,,
7318,Old Pick,1,A tool used to break rocks or the ground.,Pitman (100%),,,,,,,,,,,
7843,Old Piece Of Paper,0,The pieces are painted something. Although it does not look good.,,,,,,,,,,,,
7513,Old Pocket Watch,1,An old silver pocket watch. [ eRO Quest Item ],Kiel D-01 (100%),,,,,,,,,,,
7014,Old Portrait,10,"An old, fragile portrait of a girl that you can't quite identify, although she seems very pretty.",Bongun (20%),,,,,,,,,,,
617,Old Purple Box,20,An old purple box holding contents that are a mystery until it is opened.,Wounded Morroc (100%) Neuschwanstein Treasure (83.5%) Bright Arbor Treasure (83.5%) Kriemhild Treasure (83.5%) Bergel Treasure (83.5%) Queen Scaraba (55%) Valkyrie (50%) Cat o' Nine Tails (10%) Sniper Cecil (5%) Lord Knight Seyren (5%) High Wizard Kathryne (5%) Assassin Cross Eremes (5%) Whitesmith Howard (5%) High Priest Margaretha (5%) Mimic (2.5%) White Lady (1%) Megalith (0.5%) Ancient Mimic (0.5%),,"{ getitem groupranditem(IG_VioletBox),1; }",,,,,,,,,
12186,Old Red Box,20,"A box that glows with a mysterious, red color. If you open it, something good may be inside.",,,"{ getitem groupranditem(IG_RedBox),1; }",,,,,,,,,
12189,Old Red Box,20,"A box that glows with a mysterious, red color. If you open it, something good may be inside.",,,"{ getitem groupranditem(IG_RedBox_2),1; }",,,,,,,,,
22001,Old Red Box,20,An old red box holding contents that are a mystery until opened.,Swanhild Treasure (83.5%) Repherion Treasure (83.5%) Wuerzburg Treasure (83.5%) Viblainn Treasure (83.5%) Cyr Treasure (83.5%) Bamboo Grove Treasure (83.5%) Werewolf (50%) Assassin Cross Eremes (40%) High Priest Margaretha (40%) Osiris (40%) Whitesmith Howard (40%) Egnigem Cenia (40%) High Wizard Kathryne (40%) Atroce (40%) Vesper (40%) Orc Hero (40%) Lord Knight Seyren (40%) Sniper Cecil (40%) Drake (40%) Corpse Hand (25%) Ogretooth (15%) Mysteltainn (15%) Samurai Specter (15%) Chimera (10%) Cat o' Nine Tails (10%) Bloody Knight (10%) Maya Purple (10%) Skoll Baby (10%) Mutant Dragonoid (10%) Maya Purple (10%) Mermaid (10%) Arc Angeling (5%) Wakizashi (5%) Deviling (5%) Ghostring (5%) Angeling (5%) Garm Baby (5%) Incantation Chung-E (5%) Executioner (2.5%) Abysmal Knight (1%) Gemini-S58 (0.5%),,"{ callfunc ""autodrop""; getitem groupranditem(49),1; delitem 22001,1; }",,,,,,,,,
7072,Old Shuriken,1,"An old, rusty shuriken that has little hope of being thrown by an awesome ninja. [ eRO Quest Item ]",Assaulter (100%),,,,,,,,,,,
7751,Old White Cloth,1,A worn-out white cloth that can be sold to Merchant NPCs.,Banshee (100%),,,,,,,,,,,
12240,Old Yellow Box,20,The box which the color fades very old yellow. What will come out and anyone which falls it does not know.,,,"{ getitem groupranditem(IG_YellowBox),1; }",,,,,,,,,
7089,Omen of Tempest,50,A strange orb that can be used to predict when windstorms will occur.,Swanhild Treasure (1%),,,,,,,,,,,
6324,One-Horn Helmet,1,...,One-Horn Scaraba Egg (70%) One-Horn Scaraba (70%),,,,,,,,,,,
30285,One-Horn Scaraba Pokeball,0,A Pokeball in which a One-Horn Scaraba Cute Pet rests. Can be hatched by using a Pet Incubator.,,,,,,,,,,,,
7338,One-way Ticket,0,A special ticket that allows its owner to use the Kafra Teleport Service one time for free.,,,,,,,,,,,,
727,Opal,10,A gem displaying an array of brilliant colors that is the birthstone for people born in October.,Eclipse (100%) Zombie Master (50%) Zombie (35%) Sasquatch (15%),,,,,,,,,,,
2281,Opera Masque,20,A mysterious mask traditionally worn by opera phantoms.,,,{  },,"Lower Head, Mid Head",2,0,No,,,,
20242,Opera Masque [1],50,Opera Masque. All stats +1.,,,"{ bonus bAllStats,1; }",,Mid Head,0,75,No,,,,
5043,Opera Phantom Mask,20,A mask rumored to have been worn by a romantic hero with an unknown fate.,,,{  },,Mid Head,1,20,No,,,,
701,Ora Ora,20,"A trap that uses sticky, sweet scented liquid to lure and ensnare Thief Bugs. Handy if bugs are totally infesting a home.",Tarou (1%),,,,,,,,,,,
582,Orange,2,"A Citrus, round fruit with a yellowish or reddish rind having a sweetish, acidic juice. Recover a small amount of HP and SP. [ eRO Quest Item ]",Peco Peco (100%) Yoyo (100%) Grand Peco (100%) Galapago (100%) Condor (100%) Baby Desert Wolf (100%) Acidus (100%),,"{ itemheal rand(10,20),rand(10,20); }",,,,,,,,,
980,Orange Dyestuffs,15,Orange colored dye that is made from grinding Red and Yellow Herbs together. [ eRO Quest Item ],,,,,,,,,,,,
1070,Orange Gooey Mushroom,1,"A rubbery scented, gooey mushroom commonly used in medicinal purposes.",Thief Mushroom (100%),,,,,,,,,,,
620,Orange Juice,5,A small bottle of orange juice. Drops finds it to be very tasty.,Drops (10%),,{ pet 1113; },,,,,,,,,
1069,Orange Net Mushroom,1,"A sticky, smelly and poisonous mushroom that's commonly used in medicinal purposes.",Thief Mushroom (100%),,,,,,,,,,,
502,Orange Potion,10,A potion made from ground Red and Yellow Herbs that restores about 105 HP.,Lunatic (100%) Ancient Mummy (100%),,"{ itemheal rand(105,145),0; }",,,,,,,,,
5196,Orange Ribbon [1],10,"A long piece of cloth rolled into a butterfly shape. It's usually worn by girls, so if a guy wears it, he might be mistaken for a girl. MDEF + 3",,,"{ bonus bMdef,3; }",,Upper Head,1,0,Yes,,,,
4256,Orc Archer Card,,"Every time you kill a DemiHuman monster, you can receive a ""Box of Panting"".",Orc Archer (0.5%),,"{ bonus3 bAddMonsterDropItem,12034,RC_DemiHuman,100; }",Accessory,,,,,,,,
1734,Orc Archer's Bow,160,"A bow used by the Orc Archers. It is very large and looks very powerful. Every time you kill a monster, small chance to drop Steel Arrow. If equipped together with Steel Arrow, increases damage by 50%.",Orc Archer (1%),,"{ bonus2 bAddMonsterDropItem,1753,200; if(isequipped(1753)) bonus bLongAtkRate,50; }",,Bow/Crossbow,,65,Yes,,120,Neutral,4
4375,Orc Baby Card,,Increase resistance to Neutral Property attacks by 10%. Flee Rate + 10 [Refine Rate 9~10] Add a resistance against Neutral Property attacks by 5%. Add a Flee Rate + 5,Orc Baby (0.5%),,"{ if(getrefine()>=9) { bonus2 bSubEle,Ele_Neutral,15; bonus bFlee,15; } else { bonus2 bSubEle,Ele_Neutral,10; bonus bFlee,10; } }",Garment,,,,,,,,
30054,Orc Baby Pokeball,0,A Pokeball in which an Orc Baby Cute Pet rests. Can be hatched by using a Pet Incubator.,,,,,,,,,,,,
1043,Orc Claw,1,"A thick, sharpened fingernail from an Orc.",Orc Zombie (100%),,,,,,,,,,,
2299,Orc Helm,50,A hardy helmet that was crafted by the most expert of Orcish smiths.,Orc Skeleton (1%) Orc Baby (0.5%),,{  },,Upper Head,5,0,Yes,,,,
5157,Orc Helm [1],50,A hardy helmet that was crafted by the most expert of Orcish smiths.,,,{  },,Upper Head,5,0,Yes,,,,
4143,Orc Hero Card,,Gain immunity to the Stun status. VIT + 3 This card does not stack with itself. Points : 2 MVP Points,Orc Hero (0.5%),,"{ if(@mvpcount<6) { if (isequippedcnt(4143)==1) { bonus bVit,3; bonus2 bResEff,Eff_Stun,10000; } } }","Upper, Mid, and Lower Head",,,,,,,,
5375,Orc Hero Headdress [1],90,A true Orc Hero's headgear. It's so big and heavy that it might hurt your neck. STR + 2 Add a 3% chance of auto casting Level 3 Weapon Perfection on the user when receives Physical Damage.,,,"{ bonus bStr,3; bonus3 bAutoSpellWhenHit,""BS_WEAPONPERFECT"",3,10; }",,"Upper Head, Mid Head",5,0,Yes,,,,
14604,Orc Hero Scroll,1,A Scroll that imbued with great force of Monster Orc Hero. Immunity to Stun for 1 minute.,,,"{ sc_start SC_ITEMSCRIPT,60000,4143; }",,,,,,,,,
4255,Orc Lady Card,,Inflict 30% more damage on Every Orc except Orc Lord and Orc Hero.,Orc Lady (0.5%),,"{ bonus2 bAddRace2,3,30; }",Weapon,,,,,,,,
30134,Orc Lady Pokeball,0,A Pokeball in which an Orc Lady Cute Pet rests. Can be hatched by using a Pet Incubator.,,,,,,,,,,,,
4135,Orc Lord Card,,Reflect 30% of all Physical Melee Damage back to the enemy which inflicted it. Points : 1 MVP Point,Orc Lord (0.5%),,"{ if(@mvpcount<6) { bonus bShortWeaponDamageReturn,30; } }",Armor,,,,,,,,
14605,Orc Lord Scroll,1,A Scroll that imbued with great force of Monster Orc Lord. Reflects 30% of all physical damage taken for 3 minutes.,,,"{ sc_start SC_ITEMSCRIPT,180000,4135; }",,,,,,,,,
4085,Orc Skeleton Card,,Increase damage on Holy Property enemies by 20%.,Orc Skeleton (0.5%),,"{ bonus2 bAddEle,Ele_Holy,20; }",Weapon,,,,,,,,
635,Orc Trophy,5,A trophy awarded to the bravest of Orcs. Orc Warriors are compelled to claim it as their very own.,,,{ pet 1023; },,,,,,,,,
4066,Orc Warrior Card,,Reduce damage from Brute monster by 30%.,Smoking Orc (0.5%) Orc Warrior (0.5%) Christmas Orc (0.5%),,"{ bonus2 bSubRace,RC_Brute,30; }",Shield,,,,,,,,
9017,Orc Warrior Egg,0,An egg in which an Orc Warrior Cute Pet rests. Can be hatched by using a Pet Incubator.,,,,,,,,,,,,
6178,Orc Warrior Exchange Ticket,1,A cute pet Orc Warrior tickets.,,,,,,,,,,,,
4071,Orc Zombie Card,,Increase resistance to Undead Property attacks by 30%. Flee Rate + 5,Orc Zombie (0.5%),,"{ bonus2 bSubEle,Ele_Undead,30; bonus bFlee,5; }",Garment,,,,,,,,
922,Orc's Fang,1,A cuspid wrenched out of from a gruesome Orc's jaw.,Orc Skeleton (100%),,,,,,,,,,,
5370,Orchid Hairband,20,A hair band made by orchid and it smells like a scent of a flower. INT + 1,,,"{ bonus bInt,1; }",,Upper Head,1,0,Yes,,,,
1304,Orcish Axe,150,An axe crafted by Orcish smiths for Orcish warriors.,High Orc (5%) Smoking Orc (2.5%) Orc Warrior (2.5%),,{  },,One-Handed Axe,,3,Yes,,75,Neutral,3
1309,Orcish Axe [4],150,An axe crafted by Orcish smiths for Orcish warriors.,,,"{ bonus bUnbreakableWeapon,0; }",,One-Handed Axe,,3,Yes,,75,Neutral,3
1312,Orcish Axe,0,"An axe crafted by Orcish smiths for Orcish warriors. Increases damage against small, medium, large size monsters by 70%.",,,"{ bonus2 bAddSize,0,70; bonus2 bAddSize,1,70; bonus2 bAddSize,2,70; }",,One-Handed Axe,,1,No,,110,Neutral,3
1124,Orcish Sword,80,"Crafted by Orcish smiths and used by Orc Warriors, this one-handed sword is symbolic to the Orc tribe. Indestructible (except in upgrade attempts).",Orc Hero (100%),,"{ bonus bUnbreakableWeapon,0; }",,One-Handed Sword,,5,Yes,,90,Neutral,3
29556,Orcish Sword [4],80,"Crafted by Orcish smiths and used by Orc Warriors, this one-handed sword is symbolic to the Orc tribe. Indestructible (except in upgrade attempts).",Gondul Treasure (20%),,"{ bonus bUnbreakableWeapon,0; }",,One-Handed Sword,,5,Yes,,90,Neutral,3
931,Orcish Voucher,1,A small sculpture that serves as the token for every true Orc Warrior.,Smoking Orc (100%) Orc Warrior (100%) High Orc (100%) Christmas Orc (100%),,,,,,,,,,,
6042,Ordinary Branch,1,"Looks sturdy branches. In many ways, there seems useless.",,,,,,,,,,,,
12737,Ordinary Rune,10,A rune gemstone which is used generally.,,,"{ produce 1,18; }",,,,,,,,,
984,Oridecon,20,"Pure Oridecon metal. Widely known as the Blessed Metal, it can increase the damage of weapons once welded to them. Used to temper Level 3 and 4 weapons. [ eRO Quest Item ]",Mardol Treasure (100%) Mersetzdeitz Treasure (100%) Neuschwanstein Treasure (100%) Nuenberg Treasure (100%) Kriemhild Treasure (100%) Horn Treasure (100%) Gondul Treasure (100%) Himinn Treasure (100%) Hljod Treasure (100%) Hohenschwangau Treasure (100%) Red Palace Treasure (100%) Repherion Treasure (100%) Viblainn Treasure (100%) Wanderer (100%) Wuerzburg Treasure (100%) Yesnelph Treasure (100%) Swanhild Treasure (100%) Skoegul Treasure (100%) Rothenburg Treasure (100%) Sacred Altar Treasure (100%) Skidbladnir Treasure (100%) Golden Thief Bug (100%) Holy Shadow Treasure (100%) Bamboo Grove Treasure (100%) Andlangr Treasure (100%) Cyr Treasure (100%) Bright Arbor Treasure (100%) Archdam (100%) Boitata (100%) Fadhgridh Treasure (100%) Bergel Treasure (100%) Eeyolbriggar Treasure (100%) Gefn Treasure (100%) Gryphon (92.5%) Incarnation of Morroc (80%) Incarnation of Morroc (80%) Phendark (75%) Anolian (67%) Anubis (52.5%) Alarm (52.5%) Joker (50%) Rybio (50%) Bloody Murderer (50%) Cramp (47.5%) Mineral (40%) Baphomet Jr. (31.5%) Nightmare (30%) Diabolic (10%) Majoruros (8%) Dimik (5%) Evil Nymph (5%) Dimik (5%) Dimik (5%) Dimik (5%) Ice Titan (5%) Deviruchi (1%) Rotar Zairo (0.5%),,,,,,,,,,,
987,Oridecon Anvil,70,"An anvil, made of pure Oridecon, that's used to make quality goods.",,,,,,,,,,,,
1765,Oridecon Arrow,0.3,A very powerful arrow made out of Oridecon.,Goblin Archer (100%),,,,,,,,,,,
31016,Oridecon Bullet,0.3,A very powerful bullet made out of Oridecon.,,,,,,,,,,,,
615,Oridecon Hammer,40,A disposable hammer made out of Oridecon. Necessary tool in crafting Level 3 Weapons.,Teddy Bear (100%),,{ forge 3; },,,,,,,,,
1918,Oriental Lute,120,"An ancient lute that is seen in some oriental towns such as Payon, Amatsu or Gonryun. Its playing technique has been long lost and nobody in these days knows how to play it properly. Inflict 10% more damage with Musical Strike and Arrow Vulcan.",Evil Nymph (5%),,"{ bonus2 bSkillAtk,""CG_ARROWVULCAN"",10; bonus2 bSkillAtk,""BA_MUSICALSTRIKE"",10; }",,Musical Instrument,,65,Yes,,150,Neutral,4
1922,Oriental Lute [2],120,"An ancient lute that is seen in some oriental towns such as Payon, Amatsu or Gonryun. Its playing technique has been long lost and nobody in these days knows how to play it properly. Inflict 10% more damage with Musical Strike and Arrow Vulcan.",,,"{ bonus2 bSkillAtk,""CG_ARROWVULCAN"",10; bonus2 bSkillAtk,""BA_MUSICALSTRIKE"",10; }",,Musical Instrument,,65,Yes,,150,Neutral,4
