Item ID	For Sale	Identifier	Credit Price	Name	Type	NPC Buy	Weight	NPC Sell	Attack	Range	Defense	Slots	Refineable	Equip Level	Weapon Level	Equip	Locations	Equip Upper	Equippable Jobs	Equip Gender	Item Use Script	Equip Script	Unequip Script	Image Path	Icon Path
519	No	Milk	Not For Sale	Milk	Healing	25	3	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(27,37),0;"	None	None	https://web.archive.org/web/20150321181259im_/http://essence-ro.com/data/items/images/519.png	https://web.archive.org/web/20150321181259im_/http://essence-ro.com/data/items/icons/519.gif	
7270	No	Milk_Bottle	Not For Sale	Nursing Bottle	Etc	"1,100"	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20151105093323im_/http://essence-ro.com/data/items/images/7270.png	https://web.archive.org/web/20151105093323im_/http://essence-ro.com/data/items/icons/7270.gif	
4205	No	Mimic_Card	Not For Sale	Mimic Card	Card	20	1	0	0	0	0	0	No	0	0	Accessory 1 + Accessory 2	None	None	Unknown	"1 bonus2 bAddMonsterDropItem,603,10;"	None	None	https://web.archive.org/web/20150324144554im_/http://essence-ro.com/data/items/images/4205.png	https://web.archive.org/web/20150324144554im_/http://essence-ro.com/data/items/icons/4205.gif	
7131	No	Mine_Create_Book	Not For Sale	Marine Sphere Creation Guide	Etc	"100,000"	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524025323im_/http://essence-ro.com/data/items/images/7131.png	https://web.archive.org/web/20150524025323im_/http://essence-ro.com/data/items/icons/7131.gif	
4339	No	Mineral_Card	Not For Sale	Mineral Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus bBaseAtk,-25; bonus bDef,3;"	None	None	https://web.archive.org/web/20150524040211im_/http://essence-ro.com/data/items/images/4339.png	https://web.archive.org/web/20150524040211im_/http://essence-ro.com/data/items/icons/4339.gif	
7138	No	Mini_Bottle	Not For Sale	Marine Sphere Bottle	Etc	200	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524031907im_/http://essence-ro.com/data/items/images/7138.png	https://web.archive.org/web/20150524031907im_/http://essence-ro.com/data/items/icons/7138.gif	
4204	No	Mini_Demon_Card	Not For Sale	Mini Demon Card	Card	20	1	0	0	0	0	0	No	0	0	Footgear	None	None	Unknown	"1 bonus2 bSubRace,RC_Brute,-20; bonus2 bExpAddRace,RC_Brute,10;"	None	None	https://web.archive.org/web/20150524081322im_/http://essence-ro.com/data/items/images/4204.png	https://web.archive.org/web/20150524081322im_/http://essence-ro.com/data/items/icons/4204.gif	
2260	No	Mini_Glasses	Not For Sale	Mini Glasses	Armor	"28,000"	10	0	0	0	1	0	No	0	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524033418im_/http://essence-ro.com/data/items/images/2260.png	https://web.archive.org/web/20150524033418im_/http://essence-ro.com/data/items/icons/2260.gif	
20207	No	Mini_Glasses_	Not For Sale	Mini Glasses	Armor	20	50	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524034352im_/http://essence-ro.com/data/items/images/20207.png	https://web.archive.org/web/20150524034352im_/http://essence-ro.com/data/items/icons/20207.gif	
29514	No	Mini_Potion	Not For Sale	Mini Potion	Delay Consume	50	5	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 delitem 29514,1; set mpotion,1; atcommand ""@size 1"";"	None	None	https://web.archive.org/web/20150524030041im_/http://essence-ro.com/data/items/images/29514.png	https://web.archive.org/web/20150524030041im_/http://essence-ro.com/data/items/icons/29514.gif	
2259	No	Mini_Propeller	Not For Sale	Mini Propeller	Armor	20	10	0	0	0	1	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150619143306im_/http://essence-ro.com/data/items/images/2259.png	https://web.archive.org/web/20150619143306im_/http://essence-ro.com/data/items/icons/2259.gif	
5226	No	Mini_Propeller_	Not For Sale	Advanced Mini Propeller	Armor	20	20	0	0	0	2	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAgi,2; bonus bDex,1; bonus bFlee,10; bonus bCastrate,-getrefine();"	None	None	https://web.archive.org/web/20151105093504im_/http://essence-ro.com/data/items/images/5226.png	https://web.archive.org/web/20151105093504im_/http://essence-ro.com/data/items/icons/5226.gif	
21002	No	Mining_Pick	Not For Sale	Mining Pick	Etc	0	100	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524025756im_/http://essence-ro.com/data/items/images/21002.png	https://web.archive.org/web/20150524025756im_/http://essence-ro.com/data/items/icons/21002.gif	
2311	No	Mink_Coat	Not For Sale	Mink Coat	Armor	20	230	0	0	0	6	1	Yes	30	0	Armor	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531044403im_/http://essence-ro.com/data/items/images/2311.png	https://web.archive.org/web/20150531044403im_/http://essence-ro.com/data/items/icons/2311.gif	
4126	No	Minorous_Card	Not For Sale	Minorous Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus2 bAddSize,2,15; bonus bBaseAtk,5;"	None	None	https://web.archive.org/web/20150321173857im_/http://essence-ro.com/data/items/images/4126.png	https://web.archive.org/web/20150321173857im_/http://essence-ro.com/data/items/icons/4126.gif	
5188	No	Minstrel_Hat	Not For Sale	Wandering Minstrel Hat	Armor	20	50	0	0	0	2	0	Yes	50	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bInt,1; bonus bDex,1;"	None	None	https://web.archive.org/web/20150524024152im_/http://essence-ro.com/data/items/images/5188.png	https://web.archive.org/web/20150524024152im_/http://essence-ro.com/data/items/icons/5188.gif	
5751	No	Minstrel_Song_Hat	Not For Sale	Minstrel Song Hat	Armor	20	10	0	0	0	0	1	Yes	100	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDef2,12; bonus bInt,1; bonus bLuk,1; bonus bMdef,5; bonus bLongAtkRate,5;"	None	None	https://web.archive.org/web/20150524040835im_/http://essence-ro.com/data/items/images/5751.png	https://web.archive.org/web/20150524040835im_/http://essence-ro.com/data/items/icons/5751.gif	
2108	No	Mirror_Shield_	Not For Sale	Mirror Shield	Armor	"60,000"	100	0	0	0	4	1	Yes	0	0	Off Hand	Normal / Upper / Baby	Swordman / Knight / Crusader / Star Gladiator	Both (Male and Female)	"1 bonus bMdef,5;"	None	None	https://web.archive.org/web/20150531035801im_/http://essence-ro.com/data/items/images/2108.png	https://web.archive.org/web/20150531035801im_/http://essence-ro.com/data/items/icons/2108.gif	
995	No	Mistic_Frozen	Not For Sale	Mystic Frozen	Etc	"3,000"	30	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524022117im_/http://essence-ro.com/data/items/images/995.png	https://web.archive.org/web/20150524022117im_/http://essence-ro.com/data/items/icons/995.gif	
5117	No	Mistic_Rose	Not For Sale	Mystic Rose	Armor	20	10	0	0	0	0	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bSubRace,RC_Plant,2;"	None	None	https://web.archive.org/web/20150524042803im_/http://essence-ro.com/data/items/images/5117.png	https://web.archive.org/web/20150524042803im_/http://essence-ro.com/data/items/icons/5117.gif	
4132	No	Mistress_Card	Not For Sale	Mistress Card	Card	20	1	0	0	0	0	0	No	0	0	Upper Headgear + Middle Headgear + Lower Headgear	None	None	Unknown	"1 callfunc ""bMVP""; if(@mvpcount<6) { bonus bNoGemStone,0; bonus bUseSPrate,25; }"	None	None	https://web.archive.org/web/20150321155905im_/http://essence-ro.com/data/items/images/4132.png	https://web.archive.org/web/20150321155905im_/http://essence-ro.com/data/items/icons/4132.gif	
5081	No	Mistress_Crown	Not For Sale	Crown of Mistress	Armor	20	10	0	0	0	0	0	Yes	75	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bMaxSP,100; bonus bInt,2; bonus bUnbreakableHelm,0;"	None	None	https://web.archive.org/web/20150531102403im_/http://essence-ro.com/data/items/images/5081.png	https://web.archive.org/web/20150531102403im_/http://essence-ro.com/data/items/icons/5081.gif	
674	No	Mithril_Coin	Not For Sale	Mithril Coin	Etc	"5,000"	4	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531082229im_/http://essence-ro.com/data/items/images/674.png	https://web.archive.org/web/20150531082229im_/http://essence-ro.com/data/items/icons/674.gif	
7233	No	Mithril_Ore	Not For Sale	Mithril Ore	Etc	20	15	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524031823im_/http://essence-ro.com/data/items/images/7233.png	https://web.archive.org/web/20150524031823im_/http://essence-ro.com/data/items/icons/7233.gif	
5747	No	Mitra	Not For Sale	Mitra	Armor	20	10	0	0	0	0	1	Yes	100	0	Upper Headgear + Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDef2,12; bonus bInt,1; bonus bVit,1; bonus bMdef,5; bonus bHealPower,5; if(readparam(bStr)) { bonus bMatk,10; }"	None	None	https://web.archive.org/web/20150531055121im_/http://essence-ro.com/data/items/images/5747.png	https://web.archive.org/web/20150531055121im_/http://essence-ro.com/data/items/icons/5747.gif	
2617	No	Mitten_Of_Presbyter	Not For Sale	Celebrant's Mitten	Armor	2	10	0	0	0	1	0	No	35	0	Accessory 1 + Accessory 2	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bInt,1;"	None	None	https://web.archive.org/web/20150524033512im_/http://essence-ro.com/data/items/images/2617.png	https://web.archive.org/web/20150524033512im_/http://essence-ro.com/data/items/icons/2617.gif	
974	No	Mixture	Not For Sale	Mixture	Etc	800	7	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531082350im_/http://essence-ro.com/data/items/images/974.png	https://web.archive.org/web/20150531082350im_/http://essence-ro.com/data/items/icons/974.gif	
4208	No	Miyabi_Ningyo_Card	Not For Sale	Miyabi Doll Card	Card	20	1	0	0	0	0	0	No	0	0	Footgear	None	None	Unknown	"1 bonus bMaxSPrate,10; bonus2 bSkillAtk,""MG_FROSTDIVER"",5;"	None	None	https://web.archive.org/web/20150524035057im_/http://essence-ro.com/data/items/images/4208.png	https://web.archive.org/web/20150524035057im_/http://essence-ro.com/data/items/icons/4208.gif	
4317	No	Mobster_Card	Not For Sale	Mobster Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus bCritAtkRate,15; if(BaseClass == Job_Thief) bonus bCritical,4;"	None	None	https://web.archive.org/web/20150619184044im_/http://essence-ro.com/data/items/images/4317.png	https://web.archive.org/web/20150619184044im_/http://essence-ro.com/data/items/icons/4317.gif	
554	No	Mojji	Not For Sale	Mochi	Healing	400	8	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(105,145),0; sc_start SC_Stun,3000,0; if(rand(1000)<150) sc_start SC_Blind,2000,0;"	None	None	https://web.archive.org/web/20150524040754im_/http://essence-ro.com/data/items/images/554.png	https://web.archive.org/web/20150524040754im_/http://essence-ro.com/data/items/icons/554.gif	
4343	No	Mole_Card	Not For Sale	Holden Card	Card	20	1	0	0	0	0	0	No	0	0	Upper Headgear + Middle Headgear + Lower Headgear	None	None	Unknown	"1 bonus bLuk,2; if(isequipped(4186,4281,4036,4233)) { bonus bStr,4; bonus bMaxHPrate,7; bonus bMaxSPrate,7; bonus2 bSkillAtk,""MC_MAMMONITE"",20; bonus bSPDrainValue,1; if(BaseJob == Job_Alchemist) { bonus3 bAutoSpell,""BS_ADRENALINE"",1,10; bonus2 bAddMonsterDropItem,1044,40; bonus2 bAddMonsterDropItem,950,40; bonus2 bAddMonsterDropItem,970,60; bonus2 bAddMonsterDropItem,1059,40; bonus2 bAddMonsterDropItem,929,40; bonus2 bAddMonsterDropItem,1051,50; bonus2 bAddMonsterDropItem,1050,50; bonus2 bAddMonsterDropItem,1032,80; bonus2 bAddMonsterDropItem,905,80; } }"	None	None	https://web.archive.org/web/20150524043211im_/http://essence-ro.com/data/items/images/4343.png	https://web.archive.org/web/20150524043211im_/http://essence-ro.com/data/items/icons/4343.gif	
753	No	Monkey_Doll	Not For Sale	Yoyo Doll	Etc	"6,000"	10	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524044650im_/http://essence-ro.com/data/items/images/753.png	https://web.archive.org/web/20150524044650im_/http://essence-ro.com/data/items/icons/753.gif	
20235	No	Monocle_	Not For Sale	Monocle	Armor	20	50	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524042238im_/http://essence-ro.com/data/items/images/20235.png	https://web.archive.org/web/20150524042238im_/http://essence-ro.com/data/items/icons/20235.gif	
626	No	Monster_Juice	Not For Sale	Monster Juice	Usable	"1,500"	5	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	1 pet 1035;	None	None	https://web.archive.org/web/20150524050639im_/http://essence-ro.com/data/items/images/626.png	https://web.archive.org/web/20150524050639im_/http://essence-ro.com/data/items/icons/626.gif	
528	No	Monster's_Feed	Not For Sale	Monster's Feed	Healing	60	15	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(72,108),0;"	None	None	https://web.archive.org/web/20150321195624im_/http://essence-ro.com/data/items/images/528.png	https://web.archive.org/web/20150321195624im_/http://essence-ro.com/data/items/icons/528.gif	
4131	No	Moonlight_Flower_Card	Not For Sale	Moonlight Flower Card	Card	20	1	0	0	0	0	0	No	0	0	Footgear	None	None	Unknown	"1 callfunc ""bMVP""; if(@mvpcount<6) { bonus bSpeedAddRate,25; }"	None	None	https://web.archive.org/web/20150321172621im_/http://essence-ro.com/data/items/images/4131.png	https://web.archive.org/web/20150321172621im_/http://essence-ro.com/data/items/icons/4131.gif	
5214	No	Moonlight_Flower_Hat	Not For Sale	Moonlight Flower Hat	Armor	0	20	0	0	0	3	0	Yes	0	0	Upper Headgear + Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDex,2; bonus3 bAutoSpell,""AL_INCAGI"",1,50;"	None	None	https://web.archive.org/web/20150524034019im_/http://essence-ro.com/data/items/images/5214.png	https://web.archive.org/web/20150524034019im_/http://essence-ro.com/data/items/icons/5214.gif	
1234	No	Moonlight_Sword	Not For Sale	Moonlight Dagger	Weapon - Dagger	20	70	0	50	1	0	0	Yes	36	4	Main Hand	Normal / Upper / Baby	Swordman / Mage / Archer / Merchant / Thief / Knight / Wizard / Blacksmith / Hunter / Assassin / Crusader / Sage / Rogue / Alchemist / Bard/Dancer / Soul Linker / Ninja	Both (Male and Female)	"1 bonus bMaxSPrate,10; bonus bSPDrainValue,3;"	None	None	https://web.archive.org/web/20150531093523im_/http://essence-ro.com/data/items/images/1234.png	https://web.archive.org/web/20150531093523im_/http://essence-ro.com/data/items/icons/1234.gif	
6105	No	Morning_Dew	Not For Sale	Morning Dew	Etc	"1,000"	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524035953im_/http://essence-ro.com/data/items/images/6105.png	https://web.archive.org/web/20150524035953im_/http://essence-ro.com/data/items/icons/6105.gif	
1514	No	Morning_Star_	Not For Sale	Morning Star	Weapon - Mace	"41,000"	150	0	110	1	0	2	Yes	27	3	Main Hand	Normal / Upper / Baby	Swordman / Acolyte / Merchant / Knight / Priest / Blacksmith / Crusader / Monk / Alchemist	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531043049im_/http://essence-ro.com/data/items/images/1514.png	https://web.archive.org/web/20150531043049im_/http://essence-ro.com/data/items/icons/1514.gif	
1088	No	Morocc_Potion	Not For Sale	Morroc Solution	Etc	0	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20151105093424im_/http://essence-ro.com/data/items/images/1088.png	https://web.archive.org/web/20151105093424im_/http://essence-ro.com/data/items/icons/1088.gif	
2731	No	Morroc_Charm_Stone	Not For Sale	Rune Charm Stone	Armor	0	5	0	0	0	0	1	No	80	0	Accessory 1 + Accessory 2	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bMaxSP,50; bonus bCastRate,-1;"	None	None	https://web.archive.org/web/20150531083439im_/http://essence-ro.com/data/items/images/2731.png	https://web.archive.org/web/20150531083439im_/http://essence-ro.com/data/items/icons/2731.gif	
2732	No	Morroc_Ring	Not For Sale	Death Medalion	Armor	0	5	0	0	0	0	1	No	80	0	Accessory 1 + Accessory 2	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bCritical,5;"	None	None	https://web.archive.org/web/20150531082918im_/http://essence-ro.com/data/items/images/2732.png	https://web.archive.org/web/20150531082918im_/http://essence-ro.com/data/items/icons/2732.gif	
2730	No	Morroc_Seal	Not For Sale	Continental Guard Seal	Armor	0	5	0	0	0	0	1	No	80	0	Accessory 1 + Accessory 2	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bMaxHP,50; bonus bAspdRate,3;"	None	None	https://web.archive.org/web/20150531094708im_/http://essence-ro.com/data/items/images/2730.png	https://web.archive.org/web/20150531094708im_/http://essence-ro.com/data/items/icons/2730.gif	
1057	No	Moth_Dust	Not For Sale	Moth Dust	Etc	138	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524030021im_/http://essence-ro.com/data/items/images/1057.png	https://web.archive.org/web/20150524030021im_/http://essence-ro.com/data/items/icons/1057.gif	
586	No	Mother's_Cake	Not For Sale	Mother's Cake	Healing	20	10	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(325,405),0;"	None	None	https://web.archive.org/web/20150531062516im_/http://essence-ro.com/data/items/images/586.png	https://web.archive.org/web/20150531062516im_/http://essence-ro.com/data/items/icons/586.gif	
7020	No	Mother's_Nightmare	Not For Sale	Mother's Nightmare	Etc	20	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524021825im_/http://essence-ro.com/data/items/images/7020.png	https://web.archive.org/web/20150524021825im_/http://essence-ro.com/data/items/icons/7020.gif	
5039	No	Mottled_Egg_Shell	Not For Sale	Rainbow Eggshell	Armor	20	40	0	0	0	4	0	No	19	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531080030im_/http://essence-ro.com/data/items/images/5039.png	https://web.archive.org/web/20150531080030im_/http://essence-ro.com/data/items/icons/5039.gif	
7001	No	Mould_Powder	Not For Sale	Mould Powder	Etc	466	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150619183232im_/http://essence-ro.com/data/items/images/7001.png	https://web.archive.org/web/20150619183232im_/http://essence-ro.com/data/items/icons/7001.gif	
20176	No	Mouse_Hat	Not For Sale	Mouse Hat	Armor	20	50	0	0	0	2	1	Yes	1	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 set @r1,rand(1,6); set @r2,rand(1,6); if(@r1==1) { bonus bStr,2; } if(@r1==2) { bonus bAgi,2; } if(@r1==3) { bonus bVit,2; } if(@r1==4) { bonus bInt,2; } if(@r1==5) { bonus bDex,2; } if(@r1==6) { bonus bLuk,2; } if(@r2==1) { bonus bStr,2; } if(@r2==2) { bonus bAgi,2; } if(@r2==3) { bonus bVit,2; } if(@r2==4) { bonus bInt,2; } if(@r2==5) { bonus bDex,2; } if(@r2==6) { bonus bLuk,2; }"	None	None	https://web.archive.org/web/20150524033419im_/http://essence-ro.com/data/items/images/20176.png	https://web.archive.org/web/20150524033419im_/http://essence-ro.com/data/items/icons/20176.gif	
