ID	AegisName	Name	Type	Buy	Sell	Weight	ATK	DEF	Range	Slots	Job	Class	Gender	Loc	wLV	eLV[:maxLevel]	Refineable	View	{ Script }	{ OnEquip_Script }	{ OnUnequip_Script }
17515	Unlimited_Box_III	Unlimited Box III	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 12684,5; getitem 12796,10; if(!rand(30)) getitem 14758,1; }	{ getitem 12684,5; getitem 12796,10; if(!rand(30)) getitem 14758,1; }	{ getitem 12684,5; getitem 12796,10; if(!rand(30)) getitem 14758,1; }
17516	Unlimited_Box_III_10	Unlimited Box III(10)	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 12684,50; getitem 12796,100; if(!rand(30)) getitem 14758,11; }	{ getitem 12684,50; getitem 12796,100; if(!rand(30)) getitem 14758,11; }	{ getitem 12684,50; getitem 12796,100; if(!rand(30)) getitem 14758,11; }
17517	Costama_Egg28	Animal Costume Scroll	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Costama_Egg28); }	{ getgroupitem(IG_Costama_Egg28); }	{ getgroupitem(IG_Costama_Egg28); }
17519	Epic_Heroes_Scroll	Epic Heroes Scroll	18	0		10				0	0xFFFFFFFF	63	2							{ getgroupitem(IG_Epic_Heroes_Lucky_Egg); }	{ getgroupitem(IG_Epic_Heroes_Lucky_Egg); }	{ getgroupitem(IG_Epic_Heroes_Lucky_Egg); }
17520	Limited_Edition_Manual_Box	Limited Edition Manual Box	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 14765,3; /*getitem (limited edition battle manual),2;*/ }	{ getitem 14765,3; /*getitem (limited edition battle manual),2;*/ }	{ getitem 14765,3; /*getitem (limited edition battle manual),2;*/ }
17521	Three_Master_Package_V	Three Master Package V	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 14534,20; getitem 14535,20; /*getitem Mysterious Water of Life,20;*/ getitem 22842,1; }	{ getitem 14534,20; getitem 14535,20; /*getitem Mysterious Water of Life,20;*/ getitem 22842,1; }	{ getitem 14534,20; getitem 14535,20; /*getitem Mysterious Water of Life,20;*/ getitem 22842,1; }
17522	Three_Master_Package_V_10	Three Master Package V(10)	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 14534,200; getitem 14535,200; /*getitem Mysterious Water of Life,200;*/ getitem 22842,11; }	{ getitem 14534,200; getitem 14535,200; /*getitem Mysterious Water of Life,200;*/ getitem 22842,11; }	{ getitem 14534,200; getitem 14535,200; /*getitem Mysterious Water of Life,200;*/ getitem 22842,11; }
17523	Costama_Egg29	Mystical Costume Scroll	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Costama_Egg29); }	{ getgroupitem(IG_Costama_Egg29); }	{ getgroupitem(IG_Costama_Egg29); }
17524	Limited_Power_Booster_Box	Limited Power Booster Box	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 14766,1; getitem 22873,1; }	{ getitem 14766,1; getitem 22873,1; }	{ getitem 14766,1; getitem 22873,1; }
17525	Limited_Power_Booster_Box_100	Limited Power Booster Box(100)	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 14766,100; getitem 22873,11; }	{ getitem 14766,100; getitem 22873,11; }	{ getitem 14766,100; getitem 22873,11; }
17526	Majestic_Lucky_Scroll	Majestic Lucky Egg	18	0		10				0	0xFFFFFFFF	63	2							{ getgroupitem(IG_Majestic_Lucky_Scroll); }	{ getgroupitem(IG_Majestic_Lucky_Scroll); }	{ getgroupitem(IG_Majestic_Lucky_Scroll); }
17527	Nyangvine_Box200	Actinidia Cat Fruit Box(200)	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 6909,200; getitem 12636,rand(1,5); /*TODO: Fix the 12636 amount*/}	{ getitem 6909,200; getitem 12636,rand(1,5); /*TODO: Fix the 12636 amount*/}	{ getitem 6909,200; getitem 12636,rand(1,5); /*TODO: Fix the 12636 amount*/}
17532	Blessing_Lucky_Scroll	Blessing Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Blessing_Lucky_Scroll); }	{ getgroupitem(IG_Blessing_Lucky_Scroll); }	{ getgroupitem(IG_Blessing_Lucky_Scroll); }
17544	Smelting_Ore_Box_IX	Smelting Ore Box IX	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 7619,5; getitem 7620,5; getitem 22888,1; }	{ getitem 7619,5; getitem 7620,5; getitem 22888,1; }	{ getitem 7619,5; getitem 7620,5; getitem 22888,1; }
17545	Smelting_Ore_Box_IX_10	Smelting Ore Box IX(10)	2	10		10				0	0xFFFFFFFF	63	2							{ getitem 7619,50; getitem 7620,50; getitem 22888,11; }	{ getitem 7619,50; getitem 7620,50; getitem 22888,11; }	{ getitem 7619,50; getitem 7620,50; getitem 22888,11; }
17547	Limited_2015_Neuralizer_Box	(Limited)2015 Neuralizer Box	2	20		10				0	0xFFFFFFFF	63	2							{ getitem 22894,1; }	{ getitem 22894,1; }	{ getitem 22894,1; }
17548	Limited_2015_Status_Initialization_Volume_Box	(Limited)2015 Status Initialization Volume Box	2	20		10				0	0xFFFFFFFF	63	2							{ getitem 22895,1; }	{ getitem 22895,1; }	{ getitem 22895,1; }
17549	Limited_High_Density_Bradium_Box_30	(Limited)High Density Bradium Box(30)	2	20		10				0	0xFFFFFFFF	63	2							{ getitem 6327,30; }	{ getitem 6327,30; }	{ getitem 6327,30; }
17550	Limited_High_Density_Kalunium_Box_30	(Limited)High Density Kalunium Box(30)	2	20		10				0	0xFFFFFFFF	63	2							{ getitem 6906,30; }	{ getitem 6906,30; }	{ getitem 6906,30; }
17552	Garnet_Lucky_Scroll	Garnet Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Garnet_Lucky_Scroll); }	{ getgroupitem(IG_Garnet_Lucky_Scroll); }	{ getgroupitem(IG_Garnet_Lucky_Scroll); }
17567	Event_Almighty_Box__	Event Almighty Box	18	20		10					0xFFFFFFFF	63	2							{ getitem 22902,1; bonus_script "{ bonus bAllStats,10; bonus bBaseAtk,30; bonus bMatk,30; }",1800; }	{ getitem 22902,1; bonus_script "{ bonus bAllStats,10; bonus bBaseAtk,30; bonus bMatk,30; }",1800; }	{ getitem 22902,1; bonus_script "{ bonus bAllStats,10; bonus bBaseAtk,30; bonus bMatk,30; }",1800; }
17568	Event_Almighty_Box_100_	Event Almighty Box(100)	18	20		10					0xFFFFFFFF	63	2							{ getitem 22902,11; bonus_script "{ bonus bAllStats,10; bonus bBaseAtk,30; bonus bMatk,30; }",1800; }	{ getitem 22902,11; bonus_script "{ bonus bAllStats,10; bonus bBaseAtk,30; bonus bMatk,30; }",1800; }	{ getitem 22902,11; bonus_script "{ bonus bAllStats,10; bonus bBaseAtk,30; bonus bMatk,30; }",1800; }
17569	Dungeon_1_hour_Ticket_Box	Dungeon 1 Hour Ticket Box	2	20		10					0xFFFFFFFF	63	2							{ getitem 14505,1; }	{ getitem 14505,1; }	{ getitem 14505,1; }
17572	Erzulie_Lucky_Scroll	Erzulie Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Erzulie_Lucky_Scroll); }	{ getgroupitem(IG_Erzulie_Lucky_Scroll); }	{ getgroupitem(IG_Erzulie_Lucky_Scroll); }
17584	Venus_Lucky_Scroll	Venus Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Venus_Lucky_Scroll); }	{ getgroupitem(IG_Venus_Lucky_Scroll); }	{ getgroupitem(IG_Venus_Lucky_Scroll); }
17588	Amora_Lucky_Scroll	Amora Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Amora_Lucky_Scroll); }	{ getgroupitem(IG_Amora_Lucky_Scroll); }	{ getgroupitem(IG_Amora_Lucky_Scroll); }
17598	Sograt_Lucky_Scroll	Sograt Lucky Scroll	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Sograt_Lucky_Scroll); }	{ getgroupitem(IG_Sograt_Lucky_Scroll); }	{ getgroupitem(IG_Sograt_Lucky_Scroll); }
17607	Sanctuary_Lucky_Scroll	Sanctuary Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Sanctuary_Lucky_Scroll); }	{ getgroupitem(IG_Sanctuary_Lucky_Scroll); }	{ getgroupitem(IG_Sanctuary_Lucky_Scroll); }
17613	Chronosian_Lucky_Scroll	Chronosian Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Chronosian_Lucky_Scroll); }	{ getgroupitem(IG_Chronosian_Lucky_Scroll); }	{ getgroupitem(IG_Chronosian_Lucky_Scroll); }
17628	Cyborg_Lucky_Scroll	Cyborg Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Cyborg_Lucky_Scroll); }	{ getgroupitem(IG_Cyborg_Lucky_Scroll); }	{ getgroupitem(IG_Cyborg_Lucky_Scroll); }
17633	Undine_Lucky_Scroll	Undine Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Undine_Lucky_Scroll); }	{ getgroupitem(IG_Undine_Lucky_Scroll); }	{ getgroupitem(IG_Undine_Lucky_Scroll); }
17648	Smithy_Lucky_Scroll	Smithy Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Smithy_Lucky_Scroll); }	{ getgroupitem(IG_Smithy_Lucky_Scroll); }	{ getgroupitem(IG_Smithy_Lucky_Scroll); }
17659	Ganymede_Lucky_Scroll	Ganymede Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Ganymede_Lucky_Scroll); }	{ getgroupitem(IG_Ganymede_Lucky_Scroll); }	{ getgroupitem(IG_Ganymede_Lucky_Scroll); }
17665	LastAngel_LuckyScroll	LastAngel LuckyScroll	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_LastAngel_LuckyScroll); }	{ getgroupitem(IG_LastAngel_LuckyScroll); }	{ getgroupitem(IG_LastAngel_LuckyScroll); }
17671	Valkyrie_Lucky_Scroll	Valkyrie Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Valkyrie_Lucky_Scroll); }	{ getgroupitem(IG_Valkyrie_Lucky_Scroll); }	{ getgroupitem(IG_Valkyrie_Lucky_Scroll); }
17674	Rainbow_Lucky_Scroll	Splash Rainbow Lucky Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Splash_Rainbow_Lucky_Scroll); }	{ getgroupitem(IG_Splash_Rainbow_Lucky_Scroll); }	{ getgroupitem(IG_Splash_Rainbow_Lucky_Scroll); }
17681	Midgard_Lucky_Scroll	Midgard Lucky Scroll	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Midgard_Lucky_Scroll); }	{ getgroupitem(IG_Midgard_Lucky_Scroll); }	{ getgroupitem(IG_Midgard_Lucky_Scroll); }
17692	June_Lucky_Scroll	Blessing Scarlet Egg	18	0		10					0xFFFFFFFF	63	2							{ getgroupitem(IG_Blessing_Scarlet_Scroll); }	{ getgroupitem(IG_Blessing_Scarlet_Scroll); }	{ getgroupitem(IG_Blessing_Scarlet_Scroll); }
18000	Cannon_Ball	Cannon Ball	10	100		10	100				0x00040400	56	2	32768		99		8		{}	{}	{}
18001	Holy_Cannon_Ball	Holy Cannon Ball	10	200		10	120				0x00040400	56	2	32768		99		8		{ bonus bAtkEle,Ele_Holy; }	{ bonus bAtkEle,Ele_Holy; }	{ bonus bAtkEle,Ele_Holy; }
18002	Dark_Cannon_Ball	Dark Cannon Ball	10	200		10	120				0x00040400	56	2	32768		99		8		{ bonus bAtkEle,Ele_Dark; }	{ bonus bAtkEle,Ele_Dark; }	{ bonus bAtkEle,Ele_Dark; }
18003	Soul_Cannon_Ball	Soul Cannon Ball	10	200		10	120				0x00040400	56	2	32768		99		8		{ bonus bAtkEle,Ele_Ghost; }	{ bonus bAtkEle,Ele_Ghost; }	{ bonus bAtkEle,Ele_Ghost; }
18004	Iron_Cannon_Ball	Iron Cannon Ball	10	500		10	250				0x00040400	56	2	32768		99		8		{}	{}	{}
18100	Shooting_Star_C	Shooting Star	5	20		0	190		5	0	0x00080800	63	2	34	4	1	1	11		{ bonus bLongAtkRate,20; }	{ bonus bLongAtkRate,20; }	{ bonus bLongAtkRate,20; }
18101	F_Bow_Of_Rudra_C	Rudra Bow	5	2		0	185		5	0	0x000A0848	63	2	34	4	0	0	11		{ bonus bAtkEle,Ele_Holy; bonus bInt,5; skill "AL_CURE",1; skill "AL_HEAL",1; bonus2 bResEff,Eff_Poison,5000; bonus2 bResEff,Eff_Curse,5000; bonus2 bResEff,Eff_Silence,5000; bonus2 bResEff,Eff_Confusion,5000; bonus2 bResEff,Eff_Blind,5000; }	{ bonus bAtkEle,Ele_Holy; bonus bInt,5; skill "AL_CURE",1; skill "AL_HEAL",1; bonus2 bResEff,Eff_Poison,5000; bonus2 bResEff,Eff_Curse,5000; bonus2 bResEff,Eff_Silence,5000; bonus2 bResEff,Eff_Confusion,5000; bonus2 bResEff,Eff_Blind,5000; }	{ bonus bAtkEle,Ele_Holy; bonus bInt,5; skill "AL_CURE",1; skill "AL_HEAL",1; bonus2 bResEff,Eff_Poison,5000; bonus2 bResEff,Eff_Curse,5000; bonus2 bResEff,Eff_Silence,5000; bonus2 bResEff,Eff_Confusion,5000; bonus2 bResEff,Eff_Blind,5000; }
18102	E_Bow_Of_Rudra_C	Rudra Bow	5	2		0	185		5	0	0x000A0848	63	2	34	4	0	0	11		{ bonus bAtkEle,Ele_Holy; bonus bInt,5; skill "AL_CURE",1; skill "AL_HEAL",1; bonus2 bResEff,Eff_Poison,5000; bonus2 bResEff,Eff_Curse,5000; bonus2 bResEff,Eff_Silence,5000; bonus2 bResEff,Eff_Confusion,5000; bonus2 bResEff,Eff_Blind,5000; }	{ bonus bAtkEle,Ele_Holy; bonus bInt,5; skill "AL_CURE",1; skill "AL_HEAL",1; bonus2 bResEff,Eff_Poison,5000; bonus2 bResEff,Eff_Curse,5000; bonus2 bResEff,Eff_Silence,5000; bonus2 bResEff,Eff_Confusion,5000; bonus2 bResEff,Eff_Blind,5000; }	{ bonus bAtkEle,Ele_Holy; bonus bInt,5; skill "AL_CURE",1; skill "AL_HEAL",1; bonus2 bResEff,Eff_Poison,5000; bonus2 bResEff,Eff_Curse,5000; bonus2 bResEff,Eff_Silence,5000; bonus2 bResEff,Eff_Confusion,5000; bonus2 bResEff,Eff_Blind,5000; }
18103	Mystic_Bow	Mystic Bow	5	0		1700	75:100		5	0	0x00080800	56	2	34	3	105	1	11		{ bonus bInt,4; bonus2 bSkillUseSP,"WM_SEVERE_RAINSTORM",10; }	{ bonus bInt,4; bonus2 bSkillUseSP,"WM_SEVERE_RAINSTORM",10; }	{ bonus bInt,4; bonus2 bSkillUseSP,"WM_SEVERE_RAINSTORM",10; }
18104	Adventure_Bow	Adventure Bow	5	0		0	60		1	0	0x00080800	63	2	34	1	1	0	11		{ bonus bUnbreakableWeapon,1; }	{ bonus bUnbreakableWeapon,1; }	{ bonus bUnbreakableWeapon,1; }
18105	Academy_Bow	Academy Bow	5	0		1200	90		5	1	0x00080800	63	2	34	1	1	1	11		{}	{}	{}
18106	P_Bow3	Eden Bow III	5	0		0	140		5	0	0x000A0848	63	2	34	3	60	0	11		{}	{}	{}
18107	Malang_Snow_Crab	Malangdo Crab	5	0		0	120		5	0	0x000A0848	63	2	34	1	50	0	11		{ bonus bUnbreakableWeapon,1; bonus bLuk,3; bonus bCritAtkRate,50; if(BaseLevel>99) { bonus bLongAtkRate,10; } }	{ bonus bUnbreakableWeapon,1; bonus bLuk,3; bonus bCritAtkRate,50; if(BaseLevel>99) { bonus bLongAtkRate,10; } }	{ bonus bUnbreakableWeapon,1; bonus bLuk,3; bonus bCritAtkRate,50; if(BaseLevel>99) { bonus bLongAtkRate,10; } }
18108	Brindle_Eel	Zebra Eel	5	0		0	180		5	0	0x00080800	63	2	34	1	50	0	11		{ bonus bUnbreakableWeapon,1; bonus bAgi,3; autobonus "{ bonus bAspd,2; }",10,7000,BF_WEAPON,"{ specialeffect2 EF_HASTEUP; }"; if(BaseLevel>99) { bonus bLongAtkRate,10; } }	{ bonus bUnbreakableWeapon,1; bonus bAgi,3; autobonus "{ bonus bAspd,2; }",10,7000,BF_WEAPON,"{ specialeffect2 EF_HASTEUP; }"; if(BaseLevel>99) { bonus bLongAtkRate,10; } }	{ bonus bUnbreakableWeapon,1; bonus bAgi,3; autobonus "{ bonus bAspd,2; }",10,7000,BF_WEAPON,"{ specialeffect2 EF_HASTEUP; }"; if(BaseLevel>99) { bonus bLongAtkRate,10; } }
18109	Catapult	Thief Crossbow	5	56000		1100	150		5	2	0x00020000	63	2	34	4	100	1	11		{ .@r = getrefine(); bonus2 bSkillAtk,"SC_TRIANGLESHOT",(.@r*2); bonus2 bSkillUseSP,"SC_TRIANGLESHOT",(.@r*2); }	{ .@r = getrefine(); bonus2 bSkillAtk,"SC_TRIANGLESHOT",(.@r*2); bonus2 bSkillUseSP,"SC_TRIANGLESHOT",(.@r*2); }	{ .@r = getrefine(); bonus2 bSkillAtk,"SC_TRIANGLESHOT",(.@r*2); bonus2 bSkillUseSP,"SC_TRIANGLESHOT",(.@r*2); }
18110	Big_CrossBow	Giant Crossbow	5	56000		900	160		5	2	0x00000800	63	2	34	4	110	1	11		{ .@r = getrefine(); bonus2 bSkillAtk,"RA_ARROWSTORM",(.@r*5); bonus2 bSkillUseSP,"RA_ARROWSTORM",-(.@r*5); if(readparam(bAgi)>=120){ bonus bAspd,1; } }	{ .@r = getrefine(); bonus2 bSkillAtk,"RA_ARROWSTORM",(.@r*5); bonus2 bSkillUseSP,"RA_ARROWSTORM",-(.@r*5); if(readparam(bAgi)>=120){ bonus bAspd,1; } }	{ .@r = getrefine(); bonus2 bSkillAtk,"RA_ARROWSTORM",(.@r*5); bonus2 bSkillUseSP,"RA_ARROWSTORM",-(.@r*5); if(readparam(bAgi)>=120){ bonus bAspd,1; } }
18111	Creeper_Bow	Creeper Bow	5	56000		1500	150		5	2	0x00080800	63	2	34	3	120	1	11		{ bonus bDex,1; bonus3 bAutoSpell,"PF_SPIDERWEB",1,200; }	{ bonus bDex,1; bonus3 bAutoSpell,"PF_SPIDERWEB",1,200; }	{ bonus bDex,1; bonus3 bAutoSpell,"PF_SPIDERWEB",1,200; }
18112	Upg_Bow	Upg Bow	5	20		600	60		5	1	0x000A0848	63	2	34	3	1	0	11		{ .@r = getrefine(); bonus bBaseAtk,(.@r*7); bonus bLongAtkRate,(.@r*2); if(BaseJob==Job_Hunter) bonus bBaseAtk,20; if(BaseLevel>70) bonus bBaseAtk,(((BaseLevel-70)/10)*10); }	{ .@r = getrefine(); bonus bBaseAtk,(.@r*7); bonus bLongAtkRate,(.@r*2); if(BaseJob==Job_Hunter) bonus bBaseAtk,20; if(BaseLevel>70) bonus bBaseAtk,(((BaseLevel-70)/10)*10); }	{ .@r = getrefine(); bonus bBaseAtk,(.@r*7); bonus bLongAtkRate,(.@r*2); if(BaseJob==Job_Hunter) bonus bBaseAtk,20; if(BaseLevel>70) bonus bBaseAtk,(((BaseLevel-70)/10)*10); }
18113	Velum_Arbalest	Vellum Arbalest	5	20		1100	50		5	0	0x000A0848	63	2	34	4	95	1	11		{ bonus3 bSPVanishRaceRate,RC_Player,10000,4; bonus bAspd,-5; }	{ bonus3 bSPVanishRaceRate,RC_Player,10000,4; bonus bAspd,-5; }	{ bonus3 bSPVanishRaceRate,RC_Player,10000,4; bonus bAspd,-5; }
18114	Velum_CrossBow	Vellum CrossBow	5	20		1100	110		5	0	0x000A0848	63	2	34	4	95	1	11		{ bonus2 bAddRace,RC_Player,30+getrefine(); bonus2 bIgnoreDefRaceRate,RC_Player,30; }	{ bonus2 bAddRace,RC_Player,30+getrefine(); bonus2 bIgnoreDefRaceRate,RC_Player,30; }	{ bonus2 bAddRace,RC_Player,30+getrefine(); bonus2 bIgnoreDefRaceRate,RC_Player,30; }
18115	Orc_Archer_Bow_	Orc Archer Bow	5	20		1600	120		5	1	0x000A0848	63	2	34	3	65	1	11		{}	{}	{}
18116	Metal_Bow	Metal Bow	5	20		0	50		5	1	0x00080800	63	2	34	3	1	1	11		{ .@r = getrefine(); if(BaseJob==Job_Hunter && Upper!=2) bonus bBaseAtk,10; bonus bBaseAtk,(.@r*3); bonus bLongAtkRate,.@r; .@i = min(BaseLevel/10,12); if(.@i>2) bonus bBaseAtk,((.@i-2)*5); }	{ .@r = getrefine(); if(BaseJob==Job_Hunter && Upper!=2) bonus bBaseAtk,10; bonus bBaseAtk,(.@r*3); bonus bLongAtkRate,.@r; .@i = min(BaseLevel/10,12); if(.@i>2) bonus bBaseAtk,((.@i-2)*5); }	{ .@r = getrefine(); if(BaseJob==Job_Hunter && Upper!=2) bonus bBaseAtk,10; bonus bBaseAtk,(.@r*3); bonus bLongAtkRate,.@r; .@i = min(BaseLevel/10,12); if(.@i>2) bonus bBaseAtk,((.@i-2)*5); }
18117	Royal_Bow	Royal Bow	5	200000		1500	80		5	1	0x000A0808	63	2	34	4	105	1	11		{}	{}	{}
18118	TE_Woe_Bow	TE Woe Bow	5	0		0	120		5	0	0x000A0848	63	2	34	3	40	1	11		{ bonus2 bAddRace,RC_Player,40; bonus2 bAddEff,Eff_Curse,3000; }	{ bonus2 bAddRace,RC_Player,40; bonus2 bAddEff,Eff_Curse,3000; }	{ bonus2 bAddRace,RC_Player,40; bonus2 bAddEff,Eff_Curse,3000; }
18119	Thanos_Bow	Thanatos Bow	5	10		1300	180:110		5	1	0x00080808	63	2	34	4	120	1	11		{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bHPDrainRate,50,5; bonus2 bSPDrainRate,10,5; bonus2 bHPLossRate,100,10000; }	{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bHPDrainRate,50,5; bonus2 bSPDrainRate,10,5; bonus2 bHPLossRate,100,10000; }	{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bHPDrainRate,50,5; bonus2 bSPDrainRate,10,5; bonus2 bHPLossRate,100,10000; }
18120	Bow_Of_Evil_Slayer	Evil Slayer Piercer Bow	5	10		1350	115		5	1	0x000A0808	63	2	34	3	100	1	11		{ bonus2 bAddRace,RC_Demon,10; bonus2 bAddRace,RC_Undead,10; .@r = getrefine(); bonus2 bAddClass,Class_All,(.@r>=12?12:(.@r>=9?5:0)); }	{ bonus2 bAddRace,RC_Demon,10; bonus2 bAddRace,RC_Undead,10; .@r = getrefine(); bonus2 bAddClass,Class_All,(.@r>=12?12:(.@r>=9?5:0)); }	{ bonus2 bAddRace,RC_Demon,10; bonus2 bAddRace,RC_Undead,10; .@r = getrefine(); bonus2 bAddClass,Class_All,(.@r>=12?12:(.@r>=9?5:0)); }
18121	Bow_of_Vicious_Mind	Bow of Vicious Mind	5	20		1700	170		5	1	0x000A0808	63	2	34	4	160	1	11		{ bonus bAtk,pow(min(getrefine(),15),2); }	{ bonus bAtk,pow(min(getrefine(),15),2); }	{ bonus bAtk,pow(min(getrefine(),15),2); }
18122	Gigantic_Bow	Giant Bow	5	20		3000	195		5	1	0x00000800	63	2	34	4	130	1	11		{ bonus bLongAtkRate,40; bonus bAspdRate,-15; bonus bHit,50; }	{ bonus bLongAtkRate,40; bonus bAspdRate,-15; bonus bHit,50; }	{ bonus bLongAtkRate,40; bonus bAspdRate,-15; bonus bHit,50; }
18123	Bow_Of_Storm	Bow of Storms	5	20		1500	160		5	1	0x00080800	63	2	34	4	130	1	11		{ bonus bLongAtkRate,30; bonus2 bSkillCooldown,"WM_SEVERE_RAINSTORM",-2000; bonus2 bSkillUseSP,"WM_SEVERE_RAINSTORM",15; }	{ bonus bLongAtkRate,30; bonus2 bSkillCooldown,"WM_SEVERE_RAINSTORM",-2000; bonus2 bSkillUseSP,"WM_SEVERE_RAINSTORM",15; }	{ bonus bLongAtkRate,30; bonus2 bSkillCooldown,"WM_SEVERE_RAINSTORM",-2000; bonus2 bSkillUseSP,"WM_SEVERE_RAINSTORM",15; }
18124	Half_BF_Bow1	Half BF Bow1	5	20		0	100		5	0	0x000A0848	63	2	34	3	80	1	11		{ bonus bDex,2; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }	{ bonus bDex,2; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }	{ bonus bDex,2; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }
18125	Arcus_Daemonicus	Arcus Daemonicus	5	20		1000	130		5	2	0x00020008	63	2	34	4	80	1	11		{ /*Fix me: bonus2 bAddClass,Class_All,50; when equipped with shadow arrows*/ if(getrefine()>9){ bonus bAspd,1; bonus bUseSPrate,-20; } }	{ /*Fix me: bonus2 bAddClass,Class_All,50; when equipped with shadow arrows*/ if(getrefine()>9){ bonus bAspd,1; bonus bUseSPrate,-20; } }	{ /*Fix me: bonus2 bAddClass,Class_All,50; when equipped with shadow arrows*/ if(getrefine()>9){ bonus bAspd,1; bonus bUseSPrate,-20; } }
18126	Ru_Blue_Bow	Blue Bow	5	10		1200	150		5	1	0x00000800	56	2	2	3	100	1	11		{ bonus bAgi,5; bonus bDex,5; }	{ bonus bAgi,5; bonus bDex,5; }	{ bonus bAgi,5; bonus bDex,5; }
18127	Ru_Gold_Bow	Ru Gold Bow	5	0		1200	150		5	2	0x00000800	56	2	34	3	120	1	11		{ bonus bAgi,8; bonus bDex,8; }	{ bonus bAgi,8; bonus bDex,8; }	{ bonus bAgi,8; bonus bDex,8; }
18128	Infinity_Bow	Infinity Bow	5	20		500	160		5	1	0x00020800	56	2	34	4	100	1	11		{}	{}	{}
18130	Crimson_Bow	Crimson Bow	5	20		1200	120		5	2	0x000A0848	63	2	34	3	70	1	11		{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); }	{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); }	{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); }
18132	Unity_Bow	Unity Bow	5	20		600	114		5	2	0x000A0848	63	2	34	3	1	1	11		{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }	{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }	{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }
18137	Burning_Bow_	Burning Bow	5	20		1400	95		5	2	0x000A0808	63	2	34	3	55	1	11		{ bonus2 bSubEle,Ele_Fire,10; }	{ bonus2 bSubEle,Ele_Fire,10; }	{ bonus2 bSubEle,Ele_Fire,10; }
18138	Frozen_Bow_	Frozen Bow	5	20		1400	100		5	2	0x000A0808	63	2	34	3	55	1	11		{ bonus2 bAddEff,Eff_Freeze,1000; }	{ bonus2 bAddEff,Eff_Freeze,1000; }	{ bonus2 bAddEff,Eff_Freeze,1000; }
18139	Earth_Bow_	Earth Bow	5	20		1400	105		5	2	0x000A0808	63	2	34	3	55	1	11		{}	{}	{}
18140	Gust_Bow_	Gust Bow	5	20		1400	95		5	2	0x000A0808	63	2	34	3	55	1	11		{}	{}	{}
